"","uid","signup_dt","auth_type","device"
"37574",21953523,"2016-06-25","C",1
"37575",21956131,"2016-06-25","C",6
"37576",21956155,"2016-06-25","C",4
"37577",21956488,"2016-06-25","C",1
"37578",21956766,"2016-06-25","B",6
"37579",21957694,"2016-06-25","C",6
"37580",21957726,"2016-06-25","A",6
"37581",21957987,"2016-06-25","C",1
"37582",21958885,"2016-06-25","B",2
"37583",21959490,"2016-06-25","A",5
"37584",21959507,"2016-06-25","C",1
"37585",21960037,"2016-06-25","A",2
"37586",21960310,"2016-06-25","A",1
"37587",21960609,"2016-06-25","C",6
"37588",21960974,"2016-06-25","C",6
"37589",21963818,"2016-06-26","A",1
"37590",21966425,"2016-06-26","C",6
"37591",21966795,"2016-06-26","B",6
"37592",21967206,"2016-06-26","C",5
"37593",21968825,"2016-06-26","C",5
"37594",21970773,"2016-06-26","A",4
"37595",21971292,"2016-06-26","B",1
"37596",21971529,"2016-06-26","C",6
"37597",21971787,"2016-06-26","A",5
"37598",21972041,"2016-06-26","C",1
"37599",21972820,"2016-06-26","C",4
"37600",21973379,"2016-06-26","B",1
"37601",21973565,"2016-06-26","A",5
"37602",21974020,"2016-06-26","C",1
"37603",21974244,"2016-06-26","A",7
"37604",21974537,"2016-06-26","C",5
"37605",21975866,"2016-06-26","C",6
"37606",21976436,"2016-06-26","C",6
"37607",21976603,"2016-06-26","A",1
"37608",21976899,"2016-06-26","C",1
"37609",21978091,"2016-06-26","A",5
"37610",21978587,"2016-06-27","C",1
"37611",21980306,"2016-06-27","A",5
"37612",21982079,"2016-06-27","B",6
"37613",21984098,"2016-06-27","B",1
"37614",21984770,"2016-06-27","A",6
"37615",21984878,"2016-06-27","B",1
"37616",21985500,"2016-06-27","C",1
"37617",21985680,"2016-06-27","C",1
"37618",21986821,"2016-06-27","B",1
"37619",21987293,"2016-06-27","C",6
"37620",21987371,"2016-06-27","C",5
"37621",21987599,"2016-06-27","B",1
"37622",21988156,"2016-06-27","C",1
"37623",21988783,"2016-06-27","B",6
"37624",21989080,"2016-06-27","C",1
"37625",21990526,"2016-06-27","B",1
"37626",21991056,"2016-06-27","C",4
"37627",21991129,"2016-06-27","A",1
"37628",21991697,"2016-06-27","C",5
"37629",21995908,"2016-06-28","C",2
"37630",21996228,"2016-06-28","C",1
"37631",21996892,"2016-06-28","B",7
"37632",21998397,"2016-06-28","C",1
"37633",21998424,"2016-06-28","A",1
"37634",21999267,"2016-06-28","C",1
"37635",22000113,"2016-06-28","B",1
"37636",22002910,"2016-06-28","B",6
"37637",22003597,"2016-06-28","A",7
"37638",22003985,"2016-06-28","C",7
"37639",22004146,"2016-06-28","C",6
"37640",22004712,"2016-06-28","C",4
"37641",22006748,"2016-06-28","C",5
"37642",22008213,"2016-06-29","B",7
"37643",22008869,"2016-06-29","C",5
"37644",22009038,"2016-06-29","C",4
"37645",22010053,"2016-06-29","A",6
"37646",22011032,"2016-06-29","A",1
"37647",22011582,"2016-06-29","C",1
"37648",22012754,"2016-06-29","C",1
"37649",22014887,"2016-06-29","C",4
"37650",22014923,"2016-06-29","B",1
"37651",22015196,"2016-06-29","C",3
"37652",22015403,"2016-06-29","C",1
"37653",22017489,"2016-06-29","C",1
"37654",22017542,"2016-06-29","A",1
"37655",22017625,"2016-06-29","C",3
"37656",22019409,"2016-06-29","A",6
"37657",22020051,"2016-06-29","C",1
"37658",22024340,"2016-06-30","C",7
"37659",22026711,"2016-06-30","C",1
"37660",22027308,"2016-06-30","C",4
"37661",22028322,"2016-06-30","A",7
"37662",22028483,"2016-06-30","C",1
"37663",22029429,"2016-06-30","C",1
"37664",22029911,"2016-06-30","C",5
"37665",22030763,"2016-06-30","C",2
"37666",22031131,"2016-06-30","C",1
"37667",22032017,"2016-06-30","C",1
"37668",22032290,"2016-06-30","B",1
"37669",22032458,"2016-06-30","C",3
"37670",22032690,"2016-06-30","C",5
"37671",22033236,"2016-06-30","C",1
"37672",22034545,"2016-06-30","C",1
"37673",22037294,"2016-07-01","C",1
"37674",22039505,"2016-07-01","C",1
"37675",22039905,"2016-07-01","C",1
"37676",22040393,"2016-07-01","B",6
"37677",22040481,"2016-07-01","C",5
"37678",22040830,"2016-07-01","C",2
"37679",22041655,"2016-07-01","C",4
"37680",22041774,"2016-07-01","C",1
"37681",22042383,"2016-07-01","C",1
"37682",22042882,"2016-07-01","A",5
"37683",22042958,"2016-07-01","C",5
"37684",22044656,"2016-07-01","C",4
"37685",22045536,"2016-07-01","A",4
"37686",22045930,"2016-07-01","A",5
"37687",22046265,"2016-07-01","B",1
"37688",22046647,"2016-07-01","C",1
"37689",22047401,"2016-07-01","C",4
"37690",22048936,"2016-07-02","A",2
"37691",22049847,"2016-07-02","A",1
"37692",22050703,"2016-07-02","C",1
"37693",22051621,"2016-07-02","A",1
"37694",22054737,"2016-07-02","C",5
"37695",22054833,"2016-07-02","A",6
"37696",22056489,"2016-07-02","C",5
"37697",22056861,"2016-07-02","A",1
"37698",22058403,"2016-07-02","C",5
"37699",22059232,"2016-07-02","A",1
"37700",22059258,"2016-07-02","C",2
"37701",22059617,"2016-07-02","A",6
"37702",22062177,"2016-07-03","B",1
"37703",22065964,"2016-07-03","A",7
"37704",22066563,"2016-07-03","C",4
"37705",22067148,"2016-07-03","A",1
"37706",22067384,"2016-07-03","A",5
"37707",22067754,"2016-07-03","C",5
"37708",22069199,"2016-07-03","C",2
"37709",22069471,"2016-07-03","C",1
"37710",22070010,"2016-07-03","C",1
"37711",22070451,"2016-07-03","A",5
"37712",22070900,"2016-07-03","B",7
"37713",22070996,"2016-07-03","A",6
"37714",22072666,"2016-07-03","C",1
"37715",22072678,"2016-07-03","C",4
"37716",22073278,"2016-07-03","C",1
"37717",22074308,"2016-07-03","C",5
"37718",22074331,"2016-07-03","A",5
"37719",22075269,"2016-07-03","A",5
"37720",22076303,"2016-07-04","C",2
"37721",22076857,"2016-07-04","A",7
"37722",22077554,"2016-07-04","C",1
"37723",22078426,"2016-07-04","A",6
"37724",22078691,"2016-07-04","C",5
"37725",22079024,"2016-07-04","B",6
"37726",22079781,"2016-07-04","C",1
"37727",22079977,"2016-07-04","B",2
"37728",22080052,"2016-07-04","C",4
"37729",22081994,"2016-07-04","B",1
"37730",22082150,"2016-07-04","C",1
"37731",22082711,"2016-07-04","A",5
"37732",22082720,"2016-07-04","C",1
"37733",22083824,"2016-07-04","C",4
"37734",22084642,"2016-07-04","C",1
"37735",22084981,"2016-07-04","C",5
"37736",22084994,"2016-07-04","C",7
"37737",22085359,"2016-07-04","C",2
"37738",22085445,"2016-07-04","B",6
"37739",22085690,"2016-07-04","C",1
"37740",22086321,"2016-07-04","A",4
"37741",22087110,"2016-07-04","A",6
"37742",22087224,"2016-07-04","A",5
"37743",22087790,"2016-07-04","C",1
"37744",22087820,"2016-07-04","C",2
"37745",22088368,"2016-07-04","C",7
"37746",22090053,"2016-07-05","A",4
"37747",22093116,"2016-07-05","C",1
"37748",22094962,"2016-07-05","C",1
"37749",22095746,"2016-07-05","B",1
"37750",22096045,"2016-07-05","C",5
"37751",22096100,"2016-07-05","C",1
"37752",22096610,"2016-07-05","B",1
"37753",22097236,"2016-07-05","B",1
"37754",22099277,"2016-07-05","B",1
"37755",22099478,"2016-07-05","C",1
"37756",22100463,"2016-07-05","C",1
"37757",22101011,"2016-07-05","C",4
"37758",22102387,"2016-07-05","C",1
"37759",22102771,"2016-07-05","C",1
"37760",22103419,"2016-07-05","C",6
"37761",22103902,"2016-07-05","A",2
"37762",22103951,"2016-07-05","C",5
"37763",22106691,"2016-07-06","C",5
"37764",22106887,"2016-07-06","C",2
"37765",22107609,"2016-07-06","B",6
"37766",22111141,"2016-07-06","B",1
"37767",22111351,"2016-07-06","A",1
"37768",22112992,"2016-07-06","A",1
"37769",22113386,"2016-07-06","C",1
"37770",22115877,"2016-07-06","C",1
"37771",22116237,"2016-07-06","B",5
"37772",22117716,"2016-07-06","A",7
"37773",22119210,"2016-07-06","C",1
"37774",22119979,"2016-07-06","C",5
"37775",22123141,"2016-07-07","C",5
"37776",22125103,"2016-07-07","B",1
"37777",22126265,"2016-07-07","C",6
"37778",22126721,"2016-07-07","C",1
"37779",22127246,"2016-07-07","A",5
"37780",22128787,"2016-07-07","A",6
"37781",22128799,"2016-07-07","C",1
"37782",22130001,"2016-07-07","C",7
"37783",22132611,"2016-07-07","C",6
"37784",22133295,"2016-07-07","C",7
"37785",22133409,"2016-07-07","C",4
"37786",22133709,"2016-07-07","B",1
"37787",22134472,"2016-07-07","A",5
"37788",22134616,"2016-07-07","C",5
"37789",22134927,"2016-07-07","C",7
"37790",22136105,"2016-07-07","C",2
"37791",22137036,"2016-07-08","C",5
"37792",22137361,"2016-07-08","A",1
"37793",22138397,"2016-07-08","C",1
"37794",22140828,"2016-07-08","C",5
"37795",22141258,"2016-07-08","C",4
"37796",22141863,"2016-07-08","C",6
"37797",22143092,"2016-07-08","C",1
"37798",22145211,"2016-07-08","A",6
"37799",22145361,"2016-07-08","C",5
"37800",22146261,"2016-07-08","B",7
"37801",22147122,"2016-07-08","C",5
"37802",22148048,"2016-07-08","C",5
"37803",22148293,"2016-07-08","B",2
"37804",22148779,"2016-07-08","B",6
"37805",22149397,"2016-07-08","A",6
"37806",22149769,"2016-07-08","B",6
"37807",22152471,"2016-07-09","C",5
"37808",22153472,"2016-07-09","A",1
"37809",22154624,"2016-07-09","C",1
"37810",22156752,"2016-07-09","C",1
"37811",22156785,"2016-07-09","B",2
"37812",22156916,"2016-07-09","B",1
"37813",22157418,"2016-07-09","B",1
"37814",22157688,"2016-07-09","C",2
"37815",22159673,"2016-07-09","C",6
"37816",22160036,"2016-07-09","A",5
"37817",22160152,"2016-07-09","C",6
"37818",22160741,"2016-07-09","C",5
"37819",22161296,"2016-07-09","C",1
"37820",22161854,"2016-07-09","A",2
"37821",22163307,"2016-07-09","B",1
"37822",22168280,"2016-07-10","C",6
"37823",22168471,"2016-07-10","A",5
"37824",22169006,"2016-07-10","B",6
"37825",22170299,"2016-07-10","C",6
"37826",22170360,"2016-07-10","A",2
"37827",22170937,"2016-07-10","C",4
"37828",22171861,"2016-07-10","C",1
"37829",22172269,"2016-07-10","C",1
"37830",22172794,"2016-07-10","C",6
"37831",22173187,"2016-07-10","B",1
"37832",22174379,"2016-07-10","A",2
"37833",22174474,"2016-07-10","C",1
"37834",22174725,"2016-07-10","C",1
"37835",22175821,"2016-07-10","A",6
"37836",22176460,"2016-07-10","B",6
"37837",22176464,"2016-07-10","C",1
"37838",22177150,"2016-07-10","B",7
"37839",22177887,"2016-07-10","B",7
"37840",22178262,"2016-07-10","A",7
"37841",22178620,"2016-07-10","B",1
"37842",22179092,"2016-07-10","C",5
"37843",22179319,"2016-07-10","B",1
"37844",22179747,"2016-07-10","C",1
"37845",22180329,"2016-07-10","B",6
"37846",22180509,"2016-07-10","C",6
"37847",22180997,"2016-07-10","C",5
"37848",22181158,"2016-07-10","C",5
"37849",22185140,"2016-07-11","C",1
"37850",22186863,"2016-07-11","B",2
"37851",22187762,"2016-07-11","B",7
"37852",22189060,"2016-07-11","C",1
"37853",22190216,"2016-07-11","C",1
"37854",22191553,"2016-07-11","A",5
"37855",22191760,"2016-07-11","A",1
"37856",22191999,"2016-07-11","C",5
"37857",22192817,"2016-07-11","C",1
"37858",22195864,"2016-07-11","C",2
"37859",22195983,"2016-07-11","C",5
"37860",22203616,"2016-07-12","C",1
"37861",22204660,"2016-07-12","B",7
"37862",22204752,"2016-07-12","C",2
"37863",22205283,"2016-07-12","C",4
"37864",22206217,"2016-07-12","B",1
"37865",22207475,"2016-07-12","C",4
"37866",22208575,"2016-07-12","A",1
"37867",22210788,"2016-07-12","A",7
"37868",22210839,"2016-07-12","B",1
"37869",22211129,"2016-07-12","C",5
"37870",22211634,"2016-07-12","A",5
"37871",22211767,"2016-07-12","C",7
"37872",22212934,"2016-07-13","A",6
"37873",22213442,"2016-07-13","C",2
"37874",22216260,"2016-07-13","C",6
"37875",22218091,"2016-07-13","A",7
"37876",22222009,"2016-07-13","C",1
"37877",22222112,"2016-07-13","B",1
"37878",22224654,"2016-07-13","C",1
"37879",22226105,"2016-07-13","C",1
"37880",22226157,"2016-07-13","B",2
"37881",22226457,"2016-07-13","A",1
"37882",22226781,"2016-07-13","B",6
"37883",22226916,"2016-07-13","B",1
"37884",22227446,"2016-07-13","A",6
"37885",22230962,"2016-07-14","C",1
"37886",22232194,"2016-07-14","C",1
"37887",22232646,"2016-07-14","C",6
"37888",22232952,"2016-07-14","C",5
"37889",22233702,"2016-07-14","A",6
"37890",22234119,"2016-07-14","A",2
"37891",22235054,"2016-07-14","B",3
"37892",22235072,"2016-07-14","B",1
"37893",22237555,"2016-07-14","C",5
"37894",22239326,"2016-07-14","C",1
"37895",22240280,"2016-07-14","A",1
"37896",22240353,"2016-07-14","C",1
"37897",22241375,"2016-07-14","B",1
"37898",22246071,"2016-07-15","C",1
"37899",22248824,"2016-07-15","A",7
"37900",22249679,"2016-07-15","C",1
"37901",22249793,"2016-07-15","A",7
"37902",22250168,"2016-07-15","B",2
"37903",22251415,"2016-07-15","A",6
"37904",22251762,"2016-07-15","B",1
"37905",22253227,"2016-07-15","C",1
"37906",22253391,"2016-07-15","A",2
"37907",22253483,"2016-07-15","B",6
"37908",22253752,"2016-07-15","B",1
"37909",22254085,"2016-07-15","C",2
"37910",22254577,"2016-07-15","A",6
"37911",22255762,"2016-07-16","A",5
"37912",22257849,"2016-07-16","C",1
"37913",22258068,"2016-07-16","B",7
"37914",22258543,"2016-07-16","C",1
"37915",22258826,"2016-07-16","B",6
"37916",22260367,"2016-07-16","C",5
"37917",22260475,"2016-07-16","C",2
"37918",22260835,"2016-07-16","A",5
"37919",22261115,"2016-07-16","A",6
"37920",22261190,"2016-07-16","C",4
"37921",22261827,"2016-07-16","C",6
"37922",22262604,"2016-07-16","C",1
"37923",22262866,"2016-07-16","C",6
"37924",22262881,"2016-07-16","C",4
"37925",22263993,"2016-07-16","A",7
"37926",22264124,"2016-07-16","C",5
"37927",22264655,"2016-07-16","C",5
"37928",22265264,"2016-07-16","C",4
"37929",22265334,"2016-07-16","A",1
"37930",22266403,"2016-07-16","C",5
"37931",22266592,"2016-07-16","C",7
"37932",22267422,"2016-07-16","A",6
"37933",22268112,"2016-07-16","C",6
"37934",22268135,"2016-07-16","C",7
"37935",22268197,"2016-07-16","C",1
"37936",22269584,"2016-07-16","C",7
"37937",22270081,"2016-07-17","B",7
"37938",22272741,"2016-07-17","C",5
"37939",22273851,"2016-07-17","B",1
"37940",22274623,"2016-07-17","C",2
"37941",22275342,"2016-07-17","C",1
"37942",22275721,"2016-07-17","A",5
"37943",22276615,"2016-07-17","C",7
"37944",22277512,"2016-07-17","B",2
"37945",22278748,"2016-07-17","A",5
"37946",22280390,"2016-07-17","B",2
"37947",22280502,"2016-07-17","B",1
"37948",22280684,"2016-07-17","B",7
"37949",22281063,"2016-07-17","A",4
"37950",22281176,"2016-07-17","A",1
"37951",22281602,"2016-07-17","C",6
"37952",22282429,"2016-07-17","C",5
"37953",22282871,"2016-07-17","B",1
"37954",22283246,"2016-07-17","C",2
"37955",22283937,"2016-07-17","C",1
"37956",22284726,"2016-07-17","C",1
"37957",22285106,"2016-07-17","A",6
"37958",22285887,"2016-07-17","B",1
"37959",22287962,"2016-07-18","C",1
"37960",22289107,"2016-07-18","C",1
"37961",22290408,"2016-07-18","C",2
"37962",22291278,"2016-07-18","C",4
"37963",22293719,"2016-07-18","C",3
"37964",22293758,"2016-07-18","A",1
"37965",22294158,"2016-07-18","B",1
"37966",22294361,"2016-07-18","B",7
"37967",22295228,"2016-07-18","C",7
"37968",22295476,"2016-07-18","B",1
"37969",22295530,"2016-07-18","B",6
"37970",22296180,"2016-07-18","B",1
"37971",22296787,"2016-07-18","A",5
"37972",22297035,"2016-07-18","C",3
"37973",22297235,"2016-07-18","B",6
"37974",22300211,"2016-07-18","A",6
"37975",22300215,"2016-07-18","C",5
"37976",22300264,"2016-07-18","C",4
"37977",22300266,"2016-07-18","C",1
"37978",22300325,"2016-07-18","B",1
"37979",22302480,"2016-07-19","C",1
"37980",22306492,"2016-07-19","A",5
"37981",22307599,"2016-07-19","C",5
"37982",22307892,"2016-07-19","C",1
"37983",22308085,"2016-07-19","C",1
"37984",22309447,"2016-07-19","C",1
"37985",22310787,"2016-07-19","C",1
"37986",22312666,"2016-07-19","B",6
"37987",22312796,"2016-07-19","C",5
"37988",22314021,"2016-07-19","A",1
"37989",22314800,"2016-07-19","B",6
"37990",22314867,"2016-07-19","C",5
"37991",22318180,"2016-07-20","A",1
"37992",22318588,"2016-07-20","A",1
"37993",22318592,"2016-07-20","C",1
"37994",22319020,"2016-07-20","B",1
"37995",22320191,"2016-07-20","B",1
"37996",22320498,"2016-07-20","C",7
"37997",22320525,"2016-07-20","C",6
"37998",22322477,"2016-07-20","C",1
"37999",22322575,"2016-07-20","A",5
"38000",22324221,"2016-07-20","A",1
"38001",22324645,"2016-07-20","C",5
"38002",22325305,"2016-07-20","C",5
"38003",22325522,"2016-07-20","C",1
"38004",22325604,"2016-07-20","A",7
"38005",22325641,"2016-07-20","A",6
"38006",22325653,"2016-07-20","A",1
"38007",22325760,"2016-07-20","C",3
"38008",22325943,"2016-07-20","C",2
"38009",22326260,"2016-07-20","A",2
"38010",22326832,"2016-07-20","B",1
"38011",22329194,"2016-07-20","C",7
"38012",22329900,"2016-07-20","C",1
"38013",22330496,"2016-07-21","C",1
"38014",22331635,"2016-07-21","C",7
"38015",22334730,"2016-07-21","C",1
"38016",22334861,"2016-07-21","C",1
"38017",22335106,"2016-07-21","C",6
"38018",22337750,"2016-07-21","B",6
"38019",22339059,"2016-07-21","B",1
"38020",22341019,"2016-07-21","C",1
"38021",22341100,"2016-07-21","A",1
"38022",22341454,"2016-07-21","B",6
"38023",22341559,"2016-07-21","C",2
"38024",22343506,"2016-07-21","A",4
"38025",22343807,"2016-07-21","C",6
"38026",22348368,"2016-07-22","A",1
"38027",22348497,"2016-07-22","C",5
"38028",22349888,"2016-07-22","C",1
"38029",22353344,"2016-07-22","B",1
"38030",22353628,"2016-07-22","C",1
"38031",22354059,"2016-07-22","A",6
"38032",22354319,"2016-07-22","A",1
"38033",22354538,"2016-07-22","A",1
"38034",22354721,"2016-07-22","A",7
"38035",22355489,"2016-07-22","B",1
"38036",22356132,"2016-07-22","B",1
"38037",22356541,"2016-07-22","B",1
"38038",22359484,"2016-07-23","C",7
"38039",22362242,"2016-07-23","C",6
"38040",22362623,"2016-07-23","C",1
"38041",22363712,"2016-07-23","C",6
"38042",22365809,"2016-07-23","C",5
"38043",22366847,"2016-07-23","A",5
"38044",22368048,"2016-07-23","C",4
"38045",22368544,"2016-07-23","C",1
"38046",22370292,"2016-07-23","B",7
"38047",22378092,"2016-07-24","B",1
"38048",22378170,"2016-07-24","A",6
"38049",22378729,"2016-07-24","A",1
"38050",22379360,"2016-07-24","B",1
"38051",22379717,"2016-07-24","A",5
"38052",22379826,"2016-07-24","C",2
"38053",22379868,"2016-07-24","B",1
"38054",22380856,"2016-07-24","C",5
"38055",22381479,"2016-07-24","B",1
"38056",22381540,"2016-07-24","C",6
"38057",22382187,"2016-07-24","C",5
"38058",22382623,"2016-07-24","C",1
"38059",22383548,"2016-07-24","C",1
"38060",22383606,"2016-07-24","A",6
"38061",22384175,"2016-07-24","C",2
"38062",22384672,"2016-07-24","A",6
"38063",22385355,"2016-07-24","C",6
"38064",22387013,"2016-07-24","C",7
"38065",22389388,"2016-07-25","B",1
"38066",22389891,"2016-07-25","A",1
"38067",22390183,"2016-07-25","C",6
"38068",22393845,"2016-07-25","C",1
"38069",22394135,"2016-07-25","C",1
"38070",22394298,"2016-07-25","C",1
"38071",22394910,"2016-07-25","A",5
"38072",22395787,"2016-07-25","A",6
"38073",22395875,"2016-07-25","B",6
"38074",22396345,"2016-07-25","C",1
"38075",22396550,"2016-07-25","C",6
"38076",22396714,"2016-07-25","A",1
"38077",22397742,"2016-07-25","B",1
"38078",22399293,"2016-07-25","A",1
"38079",22399764,"2016-07-25","C",1
"38080",22400274,"2016-07-25","A",5
"38081",22400797,"2016-07-25","C",5
"38082",22402231,"2016-07-25","A",7
"38083",22402400,"2016-07-25","A",1
"38084",22403219,"2016-07-25","C",5
"38085",22406657,"2016-07-26","B",1
"38086",22406784,"2016-07-26","B",6
"38087",22407137,"2016-07-26","C",1
"38088",22408221,"2016-07-26","C",6
"38089",22409228,"2016-07-26","C",1
"38090",22410933,"2016-07-26","C",1
"38091",22411756,"2016-07-26","C",5
"38092",22412195,"2016-07-26","B",7
"38093",22413370,"2016-07-26","C",7
"38094",22414726,"2016-07-26","A",1
"38095",22416008,"2016-07-26","C",1
"38096",22416763,"2016-07-26","C",1
"38097",22416884,"2016-07-26","B",1
"38098",22417352,"2016-07-26","B",2
"38099",22417660,"2016-07-26","C",6
"38100",22420882,"2016-07-27","C",1
"38101",22421545,"2016-07-27","C",2
"38102",22423952,"2016-07-27","C",1
"38103",22425237,"2016-07-27","C",6
"38104",22425387,"2016-07-27","C",6
"38105",22426028,"2016-07-27","C",1
"38106",22426103,"2016-07-27","B",1
"38107",22428268,"2016-07-27","C",1
"38108",22428272,"2016-07-27","C",7
"38109",22428560,"2016-07-27","A",1
"38110",22430363,"2016-07-27","B",7
"38111",22430415,"2016-07-27","C",5
"38112",22430657,"2016-07-27","C",4
"38113",22430748,"2016-07-27","C",4
"38114",22431371,"2016-07-27","B",7
"38115",22435230,"2016-07-28","C",3
"38116",22435705,"2016-07-28","A",2
"38117",22436085,"2016-07-28","C",1
"38118",22437219,"2016-07-28","C",1
"38119",22438315,"2016-07-28","C",1
"38120",22438844,"2016-07-28","C",6
"38121",22439343,"2016-07-28","C",5
"38122",22439346,"2016-07-28","C",6
"38123",22440460,"2016-07-28","C",1
"38124",22441429,"2016-07-28","A",1
